user_snippet,total_power_x,total_power_y,total_power_z,thd_x,thd_y,thd_z,iqr_x,iqr_y,iqr_z,kurtosis_x,kurtosis_y,kurtosis_z,skewness_x,skewness_y,skewness_z,x-axis__sum_values,x-axis__median,x-axis__mean,x-axis__length,x-axis__standard_deviation,x-axis__variance,x-axis__root_mean_square,x-axis__maximum,x-axis__absolute_maximum,x-axis__minimum,y-axis__sum_values,y-axis__median,y-axis__mean,y-axis__length,y-axis__standard_deviation,y-axis__variance,y-axis__root_mean_square,y-axis__maximum,y-axis__absolute_maximum,y-axis__minimum,z-axis__sum_values,z-axis__median,z-axis__mean,z-axis__length,z-axis__standard_deviation,z-axis__variance,z-axis__root_mean_square,z-axis__maximum,z-axis__absolute_maximum,z-axis__minimum,energy_x,energy_y,energy_z,resultant_magnitude_x,resultant_magnitude_y,resultant_magnitude_z,resultant_direction,dominant_frequency,spectral_entropy,spectral_centroid,psd_mean,entropy_x,entropy_y,entropy_z
8241_2,12026.141687385125,34117.724551683896,8856.49647454837,1.5401807733852748,0.1088091784713733,0.5215215250040316,2.1675,4.865,2.985,0.6409027447494311,-0.5612801517736816,0.8737119781140201,0.5615092999366683,0.2783873189675013,1.1038748157338387,57.09000000000001,0.5700000000000001,0.5709000000000001,100.0,2.0927862265410675,4.37975419,2.1692581681302943,6.93,6.93,-3.68,879.4799999999998,8.54,8.794799999999999,100.0,3.505926262772792,12.291518959999996,9.46784167590481,17.5,17.5,1.99,245.83,1.63,2.4583,100.0,2.8304649989003576,8.011532110000003,3.74896932502788,11.3,11.3,-2.37,8.12,3.41,0.42223078,8.12,3.41,0.42223078,22.752404039555685,0.0,-27.137233847966883,0.8574213617136397,12.824814808624755,0.0,0.0,0.0
8241_3,10166.488181206349,20248.968511509494,8343.840919071034,0.5756178502038651,0.1432092985651237,0.3302000932210298,2.13,4.525,3.1475,0.4832853795756322,-0.4555099434095346,0.7792996958564018,-0.296280139631418,0.3086430908794335,1.1004456287775843,51.510000000000005,0.65,0.5151,100.0,1.865211245408949,3.479012990000001,1.9350299739280528,5.01,5.22,-5.22,882.2300000000002,8.64,8.822300000000002,100.0,3.050702494508437,9.30678571,9.33486812975952,15.94,15.94,2.41,270.43,1.955,2.7043,100.0,2.7824378717232845,7.741960510000001,3.8801029625513808,11.26,11.26,-1.99,9.04,4.79,2.8330324,9.04,4.79,2.8330324,26.822056045743583,0.0,-31.551041634389666,0.5962222516308853,5.992319628104068,0.0,0.0,0.0
8241_4,35712.278759746776,143360.90865825818,21304.833272138843,0.2116820454631742,0.289438962691777,0.429612413684198,3.94,6.9775,4.199999999999999,-0.1450789242969414,0.3407200933641108,-0.6293209199644019,0.0327844870918338,-0.3360145021314956,0.144953062786344,95.58,0.89,0.9558,100.0,2.9024462716818724,8.424194360000001,3.0557728973207414,7.78,7.78,-7.21,782.5200000000001,7.705,7.825200000000001,100.0,5.747255428463224,33.03094496,9.709000978473531,19.93,19.93,-10.0,347.35,3.33,3.4735,100.0,2.795675007936366,7.81579875,4.458811612974919,9.72,9.72,-1.73,10.5,3.41,1.920469,10.5,3.41,1.920469,17.716724292242684,0.0,-36.84944742596048,0.7511833110816236,11.062605214983751,0.0,0.0,0.0
8241_5,26216.79093016901,208736.95233113863,41057.13531874561,0.4334380986148741,0.3876218068519897,0.4566230946969144,2.6525,8.91,3.96,1.6529549818722344,-0.4090111151006339,0.7485724325030478,0.1667556252124586,-0.3969333024403159,0.5454666740693359,55.17,0.48,0.5517,100.0,2.44431260480324,5.974664110000001,2.505800670444479,7.65,7.67,-7.67,778.3599999999999,8.524999999999999,7.783599999999999,100.0,7.012365153070681,49.17326504,10.476530628027582,19.99,19.99,-9.11,296.13,3.13,2.9613,100.0,3.220030016940836,10.36859331,4.374687531698693,11.56,11.56,-5.13,10.34,2.72,0.61291564,10.34,2.72,0.61291564,14.713404660996655,0.0,-36.36842759460565,0.9146489264583915,18.538672305865248,0.0,0.0,0.0
8241_6,14944.227261777403,32452.131009541477,11642.541102762205,0.2384460357520613,0.3695748483393706,0.2262661302435605,2.47,4.95,2.935,0.0091648178402112,0.0646722417541338,0.6004990789159543,0.0252530763302522,0.4517090391128486,1.1309439226469398,75.18,0.8200000000000001,0.7518,100.0,1.9811538960918709,3.92497076,2.1190030674824425,6.09,6.09,-4.4,845.6,8.01,8.456,100.0,3.5230137666492314,12.411626000000004,9.160543761153049,18.85,18.85,0.11,304.80000000000007,2.125,3.0480000000000005,100.0,2.696245908666344,7.269742,4.0694036418128885,11.37,11.37,-1.23,16.09,0.0,1.7297841,16.09,0.0,1.7297841,0.0,0.0,-64.81959541367348,0.9479283368094756,39.75604273542199,0.0,0.0,0.0
8241_7,5.114793890892528,4.337710410650438,2.649718043945153,0.006103305256044,0.0033495804084487,0.0900332585100775,0.04,0.0399999999999991,0.0999999999999998,2.8459470566174145,0.5431550129334561,-0.1269163606954615,-1.3347969981385654,0.4906418627374466,0.4691185569212522,-116.21,-1.14,-1.1621,100.0,0.0389177337469693,0.00151459,1.1627514781757966,-1.08,1.33,-1.33,932.08,9.3,9.3208,100.0,0.0318333158813215,0.0010133599999999,9.320854359982244,9.43,9.43,9.23,113.08,1.12,1.1308,100.0,0.0529278754532996,0.0028013599999999,1.132037985228411,1.27,1.27,1.04,14.25,3.21,4.630918,14.25,3.21,4.630918,12.091946292095148,0.0,-56.3140990446121,0.7275196625681403,18.54036419780167,0.0,0.0,0.0
8241_8,23533.95204997534,102779.514333824,34034.45067020672,0.5034202346959281,0.4764319627734564,0.1326553460810833,3.16,6.45,3.415,0.0524168647714877,1.1941125004611235,0.6850259807015262,-0.2094930020793919,-0.7560651164565673,0.7912630112453073,92.35,0.875,0.9235,100.0,2.400238894360309,5.76114675,2.571769624208203,6.24,6.4,-6.4,935.51,9.435,9.3551,100.0,5.069295314932837,25.697754990000004,10.640284347704249,18.92,18.92,-5.98,253.82,2.05,2.5382,100.0,3.0585331059185874,9.354624760000002,3.97455456623758,11.26,11.26,-4.25,12.95,10.42,2.6423476,12.95,10.42,2.6423476,38.25185585663345,0.0,-67.48967121258958,0.8746117419646842,77.66849191434405,0.0,0.0,0.0
8241_9,30224.65903568173,85793.82484958616,31557.61874223796,0.1932695740375718,0.2789784273240463,0.5938415016120382,3.4675,6.4575,2.505,0.1382725738430124,-0.907327075369114,0.6646930240314153,-0.1741658650078691,-0.0075108155112387,1.0021234556475018,83.62,0.97,0.8362,100.0,2.6533121866829017,7.04006556,2.781959021984328,7.21,7.21,-7.12,909.27,8.77,9.0927,100.0,4.332330978814984,18.769091709999994,10.072054656325092,17.86,17.86,0.19,244.67,1.76,2.4466999999999994,100.0,3.296513022877355,10.86699811,4.105281841725365,10.53,10.53,-3.57,11.92,14.25,0.27240697,11.92,14.25,0.27240697,50.08045250976253,0.0,-73.6142730015326,0.7428214846092838,76.88231258681022,0.0,0.0,0.0
8241_10,62820.291400578935,357795.7945776504,69212.35836498643,0.1570344066402059,0.193260672731993,0.494098627334496,5.475,15.382500000000002,5.364999999999999,-0.5430000007471953,-1.1897170672619557,-0.3860897192327401,-0.1480945779625959,-0.1505080067728731,0.5224320284821937,142.0,1.44,1.42,100.0,3.7528218716054194,14.083672000000002,4.0124895015438975,9.77,9.77,-8.16,739.37,7.47,7.3937,100.0,8.609322349058607,74.12043131,11.348446193201957,20.04,20.04,-8.85,150.56,1.155,1.5056,100.0,3.915372350109246,15.33014064,4.19487449156706,10.69,10.69,-7.21,6.24,9.51,1.9477097,6.24,9.51,1.9477097,55.496454034159825,0.0,-40.27854484838924,0.8954823110400404,50.237328034114185,0.0,0.0,0.0
8241_11,21610.9901140495,41558.47307659722,14275.97605969798,1.4887396376711304,0.1059381829708127,0.3998341084457808,2.8150000000000004,5.7125,2.185,0.1435271929422694,-0.111825324537893,0.3827820990249231,-0.0158260449576346,0.0306280412463271,0.4063223301399172,83.58000000000001,0.8200000000000001,0.8358000000000001,100.0,2.689406692934336,7.23290836,2.816286562123961,7.12,7.12,-5.67,905.44,8.62,9.0544,100.0,3.905769916418529,15.255038640000002,9.8608923531291,18.16,18.16,-2.37,245.92,2.37,2.4592,100.0,2.2051275155872507,4.862587360000001,3.3030670595675167,8.39,8.39,-3.06,4.02,3.57,4.4810944,4.02,3.57,4.4810944,30.668854851615873,1.0,-18.545542473260166,1.2630339320079769,27.64596584571306,0.0,0.0,0.0
8241_12,17210.4300881648,268316.1922969327,58674.16971218567,0.4003777738738184,0.2399401746763062,0.5573683127101996,2.54,12.8925,4.634999999999999,0.8060337565323215,-0.8125589665336848,0.2188094615831857,0.6297526905145742,-0.445893903309078,0.93474243872291,69.46999999999998,0.65,0.6946999999999999,100.0,2.082774330070351,4.33794891,2.195576689619381,7.27,7.27,-3.99,861.15,9.435,8.6115,100.0,7.56149923956883,57.17627075,11.460113568372698,19.76,19.76,-7.65,321.36,2.125,3.2136,100.0,3.830182637943,14.67029904,4.99975239386912,13.87,13.87,-3.11,5.6,1.61,0.9942854,5.6,1.61,0.9942854,15.805373701205284,0.0,-14.409160775835536,0.7703368473646506,3.2207604042721494,0.0,0.0,0.0
8241_13,60892.10237414525,388916.9608845608,66186.10150052546,0.552432730211647,0.1693648433945597,0.4160919822826828,4.675000000000001,16.295,4.9025,-0.1140836235170041,-1.368860184102963,-0.2070757917555235,-0.2463066031950067,-0.1948103774048964,0.5424445476370092,106.04999999999998,1.42,1.0604999999999998,100.0,3.7849917767413976,14.326162750000003,3.9307534901084806,9.58,9.58,-9.15,793.52,7.970000000000001,7.9352,100.0,8.996971543802948,80.94549696000001,11.99637011766476,20.04,20.04,-8.24,190.15000000000003,1.63,1.9015000000000004,100.0,3.702526536029148,13.708702750000002,4.1622596026677625,11.37,11.37,-6.13,2.37,5.18,0.27240697,2.37,5.18,0.27240697,65.2719784021472,0.0,-13.99762982946688,0.8472201204077682,11.14944847176024,0.0,0.0,0.0
8241_14,57.2366843050405,37.21112674768567,8.007826290594771,0.6420509772969936,0.4431411341572751,0.025110421116302,0.7300000000000004,0.3900000000000001,0.0700000000000002,-0.4427482496111619,0.1442743609054062,0.1539031037467393,-0.9560962983877154,1.269645695913296,-0.0646934431612925,249.98,2.7,2.4998,100.0,0.4645405902609588,0.21579796,2.542596704158959,3.21,3.21,1.46,246.86000000000004,2.28,2.4686000000000003,100.0,0.3549310355547962,0.12597604,2.4939851643504216,3.34,3.34,2.15,884.4200000000001,8.85,8.8442,100.0,0.0648256122223309,0.00420236,8.844437573978349,9.0,9.0,8.66,0.57,5.41,0.9125633,0.57,5.41,0.9125633,78.75167424114014,1.0,-13.350963469104778,1.1373401635118994,16.3147480287112,0.0,0.0,0.0
8241_15,10010.717894384745,22085.86594101346,6479.797210671492,0.5990070345104174,0.0357281701042047,0.534471255190653,1.48,2.8675,2.7075000000000005,1.7600041274692355,0.6138353983602309,0.430861989246992,-0.5496222177205959,0.6439865889997306,0.7526729925585001,23.81000000000001,0.285,0.2381,100.0,1.6338486435407658,2.6694613900000004,1.65110659861803,4.33,5.05,-5.05,880.3600000000002,8.62,8.803600000000003,100.0,2.756784909999328,7.59986304,9.225141516529709,17.2,17.2,3.11,233.32,1.84,2.3332,100.0,2.260991764690884,5.112083759999999,3.248985380084066,9.49,9.49,-1.95,8.62,2.18,8.771504,8.62,2.18,8.771504,10.051999422468318,0.0,-39.74078856269279,0.5996267157743922,17.940687782506657,0.0,0.0,0.0
8241_16,6602.475156280146,18083.20832389578,6480.648563580897,0.440499946303897,0.1334342576458692,0.4760638547692825,2.2300000000000004,2.7825,3.1575,-0.7700151849557457,0.2886431571721588,-0.083319400168083,0.1090920647855104,0.9038798253747268,0.6305217075023346,190.49000000000004,1.71,1.9049000000000005,100.0,1.502476951570306,2.25743699,2.4261246876448874,4.75,4.75,-1.27,841.01,8.05,8.4101,100.0,2.910238304675409,8.469486989999998,8.899397114411741,15.94,15.94,3.38,266.24,2.16,2.6624,100.0,2.645387351599005,6.9980742399999984,3.7531917083996658,9.28,9.28,-2.34,19.57,5.13,5.202973,19.57,5.13,5.202973,-14.215964436966605,1.0,-86.20571288927357,1.2640009811415749,101.98429095780375,0.0,0.0,0.0
8241_17,32486.052600921168,71066.26499463985,23489.25014837324,0.081017345557205,0.0973119692417887,0.261738697712377,3.805,5.707499999999999,2.5175,-0.3779652734422511,-0.6943155379664336,1.3283569176452898,0.1008535630538947,0.3281356030175732,0.991251214637,78.71,1.035,0.7870999999999999,100.0,2.7863669158960382,7.76384059,2.895404462247028,7.35,7.35,-5.48,894.1199999999999,8.24,8.941199999999998,100.0,4.061136116901279,16.492826559999997,9.820279222099543,17.73,17.73,1.84,198.69,1.71,1.9869,100.0,2.51640485415205,6.33229339,3.206254044831757,9.96,9.96,-3.38,3.38,2.91,1.9885708,3.38,2.91,1.9885708,36.577161534615314,1.0,-11.135463885106022,1.0580963473577658,10.418869663755268,0.0,0.0,0.0
8241_18,26652.45722076997,61147.46358515516,31002.52564607841,0.0856081573955656,0.1925976109562346,0.1659048492333103,2.7575,5.927499999999999,2.1800000000000006,0.1569134076685379,-0.8208058107156284,1.4180797485415404,0.1574199544091064,0.1089104079569637,1.199244386292102,82.45000000000002,0.9,0.8245000000000001,100.0,2.4261440085040293,5.88617475,2.5624158522769096,6.93,6.93,-5.05,910.04,8.579999999999998,9.1004,100.0,3.83456592589044,14.703895840000005,9.875281059291428,17.77,17.77,2.34,217.93,1.535,2.1793,100.0,3.219291616178938,10.36383851,3.887568263066258,11.69,11.69,-3.6,14.41,12.98,4.1814466,14.41,12.98,4.1814466,40.862377063895195,0.0,-73.27840631133235,0.5670208244982944,34.69386436560482,0.0,0.0,0.0
8241_19,27530.64853954365,199479.1197966084,44535.14271966682,0.7144028961393615,0.1514281427811105,0.6982097230111789,3.75,10.025,3.7775,-0.0158723084041931,-0.3207962820529659,1.049959060256482,0.5035810005370658,-0.5063776276213361,1.0093041395551623,103.12999999999998,0.59,1.0313,100.0,2.6215223268169963,6.872379309999999,2.8170834208450413,8.43,8.43,-4.48,905.33,9.095,9.0533,100.0,6.768207895004407,45.80863810999999,11.303578150302672,19.31,19.31,-8.62,296.86,2.34,2.9686000000000003,100.0,3.3738058687482297,11.382566039999997,4.493901645563686,13.38,13.38,-2.49,5.75,7.46,3.6774938,5.75,7.46,3.6774938,47.543461829599934,1.0,-33.72362775160585,1.0282444890586229,48.99806766076601,0.0,0.0,0.0
8241_20,30502.499462364656,110570.5487836662,28252.061760234832,0.9113134085822644,0.2415290402518554,0.335538332165781,3.74,4.5125,3.85,-0.3096157440360256,1.005410351450874,-0.4140495372712944,0.073284960904849,-0.9710955585800576,0.2681179232073836,139.73000000000002,1.405,1.3973000000000002,100.0,2.650081076118238,7.02292971,2.995893355912389,7.59,7.59,-4.67,781.99,8.675,7.8199,100.0,5.111876855911144,26.131284990000005,9.342490085624924,17.5,17.5,-7.25,375.42,3.645,3.7542,100.0,3.02115745369221,9.127392359999998,4.818859823651234,11.14,11.14,-2.64,7.35,7.06,2.4108016,7.35,7.06,2.4108016,42.38676553244733,0.0,-35.28180443283021,0.9238054175647571,37.8451399717344,0.0,0.0,0.0
8241_21,28264.2486025881,61611.28059041102,25879.051444243934,0.2077467565152796,0.1348752282182725,0.5533467129804919,3.23,5.202500000000001,1.97,-0.1608425309085297,-0.7888211004671839,2.230812743830469,-0.0683959734109213,0.1414582065531821,1.3471741208817936,109.91,1.205,1.0991,100.0,2.543625795984936,6.47003219,2.7709299882891303,6.7,6.7,-5.75,920.0,8.41,9.2,100.0,3.712115299933449,13.7798,9.920675380234956,17.73,17.73,2.87,201.79,1.59,2.0179,100.0,2.8442518506630177,8.08976859,3.487361323407713,12.07,12.07,-2.98,8.58,5.67,2.5333846,8.58,5.67,2.5333846,32.36606809463748,0.0,-35.95480693917556,0.9452382709448924,33.42979107079882,0.0,0.0,0.0
8241_22,4.811754576246852,3.243385625329222,3.0315366773995853,0.026558036657855,0.0253141459168992,0.0018607811052989,0.04,0.0399999999999995,0.0400000000000009,-0.0606765733891512,0.3690867045475094,-0.4556213017751949,0.3411475356943007,-0.5725538786363129,-0.2880174095785977,219.89,2.18,2.1989,100.0,0.0407405203697743,0.0016597899999999,2.1992773813232387,2.3,2.3,2.11,249.48000000000005,2.49,2.494800000000001,100.0,0.0343650985739891,0.0011809599999999,2.495036673077172,2.56,2.56,2.41,893.6000000000001,8.92,8.936000000000002,100.0,0.028844410203712,0.000832,8.93604655314642,9.0,9.0,8.88,7.4,3.79,1.4165162,7.4,3.79,1.4165162,26.70372511304821,0.0,-25.764109048534863,0.9165634011342673,16.599525139026014,0.0,0.0,0.0
8241_23,62171.26880914482,436283.0953056557,89134.35047630592,0.410890018060763,0.1870080247708707,0.1480437876930823,5.949999999999999,18.58,6.955,-0.8189750578069912,-1.2737939539271392,-0.8253879207698493,-0.305769996861148,-0.3278737083430584,0.4915248730209963,147.54999999999998,1.84,1.4754999999999998,100.0,3.8301844276744688,14.67031275,4.104560025142768,9.34,9.34,-6.55,725.3000000000001,8.965,7.253000000000001,100.0,9.55436680267196,91.285925,11.9954964049013,20.04,20.04,-9.72,160.29000000000002,0.995,1.6029000000000002,100.0,4.335566467025965,18.79713659,4.622383043409536,11.73,11.73,-5.43,7.27,3.68,0.27240697,7.27,3.68,0.27240697,26.83187627930694,0.0,-23.957139572198248,0.8255249142692752,11.02184052726024,0.0,0.0,0.0
8241_24,234.349930623334,61.29070014044377,108.91706436366216,0.0673355993431515,0.0089804195579068,0.0680639724246388,0.2099999999999999,0.0850000000000008,0.24,5.484095925867996,6.149129515353211,1.760560468333713,1.0362476916885477,-0.1490507488358423,-0.1984016274116102,-121.70000000000002,-1.23,-1.217,100.0,0.2407342933609584,0.0579529999999999,1.2405813153517993,-0.04,1.84,-1.84,933.23,9.34,9.332299999999998,100.0,0.1155669070279204,0.0133557099999999,9.33301553625622,9.85,9.85,8.92,109.31000000000002,1.14,1.0931000000000002,100.0,0.2004878799329276,0.04019539,1.1113338832232191,1.88,1.88,0.57,7.44,3.49,0.23154591,7.44,3.49,0.23154591,25.11995564149369,0.0,-23.971383257530718,0.7925608910563668,9.16953354951572,0.0,0.0,0.0
8241_25,25314.99271624642,51932.6564145262,19893.79541625361,0.3780419583414061,0.1286149095652611,0.3367563214033255,2.8325,5.2775,2.08,-0.0806035209459379,-0.8882244834966158,1.6489859468900727,0.3504538828690783,0.2030322219229011,1.051147114173569,75.3,0.65,0.753,100.0,2.518754255579532,6.344123,2.628903193348892,7.35,7.35,-4.6,883.1199999999999,8.295,8.831199999999999,100.0,3.70304179830582,13.71251856,9.576148077384769,16.59,16.59,2.45,202.11,1.55,2.0211,100.0,2.539237245709821,6.447725789999998,3.245392272129827,10.08,10.08,-2.68,8.35,3.57,0.10896278,8.35,3.57,0.10896278,23.147120183892167,0.0,-28.114275018488673,0.8315441385215158,12.378459988327219,0.0,0.0,0.0
8241_26,21801.25112982357,41249.04110192807,27079.04061551632,1.3152164621141471,0.0887054377137689,0.6475744392931295,3.295,4.305000000000001,2.01,-0.5224852824867088,-0.7600243940573961,1.9768203795822243,0.0232975478808922,0.2156766851637871,1.2375184462647966,91.38,1.185,0.9138,100.0,2.377888887227492,5.65435556,2.547427329679887,6.97,6.97,-3.76,897.46,8.54,8.9746,100.0,3.490096680609292,12.180774839999996,9.629341618200073,16.59,16.59,2.56,194.79000000000005,1.725,1.9479000000000004,100.0,2.8482142809135693,8.11232459,3.450599802932817,10.57,10.57,-3.49,8.89,4.29,0.3405087,8.89,4.29,0.3405087,25.74388027911159,0.0,-31.21004815994308,0.7844510582404665,13.05397730032321,0.0,0.0,0.0
8241_27,24356.99748808575,242341.2579794617,51592.230054301006,0.5467637060519936,0.1489224342702,0.4977561367013788,2.42,10.64,3.73,1.89336752228206,-0.4328070718162067,-0.0265434583582657,-0.4770538838120443,-0.4036938054170659,0.5338429057929229,59.35999999999999,0.685,0.5935999999999999,100.0,2.414787990694007,5.83120104,2.4866768989959267,6.59,9.04,-9.04,827.4500000000002,8.145,8.274500000000002,100.0,7.324640110612943,53.65035275,11.05068789714016,19.99,19.99,-8.27,313.36,2.505,3.1336,100.0,3.546246330981535,12.57586304,4.732368540170979,11.8,11.8,-4.79,10.38,3.45,3.636633,10.38,3.45,3.636633,17.41538405156925,0.0,-36.67099655456804,0.6587432436953847,7.8031021669537495,0.0,0.0,0.0
8241_28,25667.638819554988,70184.99946559059,27328.24011242929,0.212428490329857,0.1170514621110603,0.3497812539314505,3.62,5.045,2.19,-0.5073483091130182,-0.7165186325924098,1.956788000695859,0.2685964695288904,0.1961279344657203,1.1803383328152317,96.15,1.06,0.9615,100.0,2.4913837018813463,6.20699275,2.670482166201452,6.78,6.78,-4.02,916.44,8.594999999999999,9.1644,100.0,3.839190623035017,14.73938464,9.9360762879519,17.43,17.43,1.65,209.35,1.63,2.0935,100.0,2.700963670618322,7.29520475,3.4173011280833885,10.65,10.65,-3.26,10.27,2.72,1.3756552,10.27,2.72,1.3756552,14.708549167987556,0.0,-36.58305558937411,0.9569159381513678,21.643445925536263,0.0,0.0,0.0
8241_29,24312.00929689849,30315.160127081563,13730.517498902063,0.2634988866813481,0.1447084520294604,0.4693761420493301,3.1724999999999994,5.242500000000001,1.5850000000000002,-0.0356653359167569,-0.7636881642783382,2.0623478880518906,0.3037445259040268,0.2185876894219152,1.1845344131983184,103.07,1.245,1.0307000000000002,100.0,2.4562598620667155,6.033212510000001,2.663748298920152,7.89,7.89,-3.87,894.9,8.504999999999999,8.949,100.0,3.3769857861708563,11.404032999999997,9.564969106066156,17.39,17.39,2.96,209.3,1.8,2.093,100.0,2.44861491459968,5.995714999999999,3.221236408585995,10.65,10.65,-3.34,17.77,0.46,2.9556155,17.77,0.46,2.9556155,-1.4627597930320027,0.0,-74.85693523007465,0.9353451160410045,49.87205042410008,0.0,0.0,0.0
8241_30,24156.42100769438,71680.24756230171,22482.554727087663,0.2460646155304147,0.104381059690743,0.2370241661814379,3.0550000000000006,5.827500000000001,2.2375,0.0603255494194252,-0.8435566425978274,1.3596998187309604,0.288530527390042,0.1820183103141631,1.0611807615200723,91.70000000000002,0.97,0.917,100.0,2.40531598755756,5.785545000000001,2.5741860849596714,7.7,7.7,-4.37,916.53,8.295,9.1653,100.0,3.903872552991452,15.240220909999998,9.962075335993,17.86,17.86,1.54,212.82,1.53,2.1282,100.0,2.709518916708278,7.341492759999999,3.445392285357358,10.65,10.65,-3.3,12.87,3.76,3.255263,12.87,3.76,3.255263,15.813858153878737,0.0,-48.76508083170248,0.7278646686019343,14.704525444653747,0.0,0.0,0.0
8241_31,37.795753367450864,10.238675321422171,12.393566814868215,0.1411546696709625,0.002669817741858,0.0689236178294196,0.1099999999999998,0.0399999999999991,0.1500000000000001,0.9267220223795438,1.9837431482021384,0.4069059770080097,0.7416800925375417,0.2577692533487976,-0.8023085532019958,-116.5,-1.18,-1.165,100.0,0.1155811403300728,0.013359,1.1707194369275673,-0.8,1.42,-1.42,931.98,9.3,9.3198,100.0,0.0489076681104302,0.0023919599999999,9.319928325904655,9.47,9.47,9.15,126.10000000000004,1.27,1.2610000000000003,100.0,0.0972676719162127,0.0094609999999999,1.2647458242666787,1.42,1.42,0.99,11.6,8.85,1.7297841,11.6,8.85,1.7297841,37.037745919695446,0.0,-55.690780256072095,0.8484784993900317,52.74774754692201,0.0,0.0,0.0
8241_32,43.84475453975861,20.687299405238697,16.792793574846527,0.5148993966394664,0.0077880005053799,0.1426797196125886,0.1400000000000001,0.0600000000000005,0.1999999999999999,0.9309561525082888,2.1078974960196817,-0.3494568276236385,-0.9532578759274224,-0.6625075846639364,0.5665024491398326,-123.48,-1.18,-1.2348,100.0,0.1867698048400758,0.03488296,1.2488450664513993,-0.93,1.84,-1.84,930.7,9.3,9.307,100.0,0.0753458691634784,0.005677,9.307304980497843,9.51,9.51,9.04,128.41,1.27,1.2841,100.0,0.111580419429217,0.01245019,1.2889387107228956,1.61,1.61,1.08,13.38,12.45,3.6774938,13.38,12.45,3.6774938,41.899121816640864,0.0,-77.9013001245893,0.8999490735904184,111.017268317766,0.0,0.0,0.0
8241_33,32079.543753866878,67643.37280373753,33197.917393836,0.3606921587904891,0.0376953849710682,0.2036576235526904,3.6175,6.497499999999999,1.9675,-0.4536587011740529,-0.8422136883191405,2.3050289806273305,0.0704231601452406,0.114696197943329,1.1755182469407806,76.52,0.76,0.7652,100.0,2.77536969789612,7.70267696,2.878924799295737,6.36,6.36,-5.33,896.83,8.235,8.968300000000001,100.0,3.9301015394007313,15.44569811,9.791634337535283,17.92,17.92,2.15,198.46,1.78,1.9846,100.0,3.044552978681764,9.26930284,3.634272967183395,12.34,12.34,-3.76,6.66,8.47,1.920469,6.66,8.47,1.920469,50.705068269346164,0.0,-33.21592630860294,0.6109282680581439,16.443723281650414,0.0,0.0,0.0
8241_34,21979.13069454824,222386.9399078629,37126.18968847071,0.1833500671986492,0.1820248902659424,0.7486770435221353,3.14,9.0425,3.2225,-0.598911532577278,-0.2717602606000406,1.203069348575328,0.0885154529220543,-0.2417109756675569,0.912593986558857,60.92,0.61,0.6092,100.0,2.3076176806394946,5.32509936,2.386676350073466,5.71,5.71,-4.44,801.0699999999999,8.219999999999999,8.0107,100.0,6.995222977861391,48.93314450999999,10.635058015826711,20.04,20.04,-9.7,313.2,2.68,3.132,100.0,3.2892342573918327,10.819062,4.541859310899007,13.59,13.59,-3.57,4.56,3.87,2.9147544,4.56,3.87,2.9147544,35.567872508464475,1.0,-18.069889566725625,1.0826999702950155,20.03996853446639,0.0,0.0,0.0
8241_35,25609.343685876054,204054.1493378525,52146.08109120489,0.7221714780564354,0.5836843462117809,0.8528665988051849,3.3375000000000004,10.2575,3.905,0.2646996182716115,-0.4011486393873036,0.5443910560817478,-0.0327798538509178,-0.5138617393879409,0.9457851593993324,90.37,0.6699999999999999,0.9037,100.0,2.450963343259136,6.00722131,2.6122586012874,7.08,7.08,-5.71,875.5699999999999,8.870000000000001,8.7557,100.0,6.82225860767532,46.54321251,11.099797070217097,19.76,19.76,-7.7,310.67,2.32,3.1067,100.0,3.6841039765457215,13.572622110000005,4.819150028791384,13.48,13.48,-3.45,5.56,2.91,0.10896278,5.56,2.91,0.10896278,27.622199626256375,0.0,-15.915231884908875,0.7859450546798079,5.676628733760552,0.0,0.0,0.0
8241_36,34.34002575157157,9.370180863787851,17.727182598966415,0.0918528904701915,0.0073005314250419,0.4505395119328775,0.1099999999999998,0.0600000000000005,0.1699999999999999,0.5510904119724604,3.6406413990041457,0.4130086252977891,0.3330673123012315,-0.175503292159795,-1.0379348977975416,-117.74,-1.18,-1.1774,100.0,0.1024169907778978,0.01048924,1.181846013658294,-0.89,1.46,-1.46,930.34,9.3,9.3034,100.0,0.0480462277395427,0.00230844,9.30352406349336,9.47,9.47,9.11,140.52,1.46,1.4052,100.0,0.1361505049568308,0.01853696,1.411780436186874,1.61,1.61,1.04,2.07,5.6,0.7218784,2.07,5.6,0.7218784,68.62088977659859,0.0,-15.462068224022085,0.9184954121735498,15.010005918161054,0.0,0.0,0.0
8241_37,17963.66419332174,45555.51672826714,11691.287995792463,0.452240084653188,0.4794386505405149,0.6714404377882488,2.885,5.572500000000001,2.8575,1.7043133903919427,-0.3978898362647749,0.3796798247673543,0.9902975889493624,0.4217996240658207,0.1022872502126651,140.37,1.31,1.4037,100.0,2.3301268871029324,5.429491310000002,2.7202692881404222,9.92,9.92,-3.34,825.63,7.720000000000001,8.2563,100.0,4.483146139710371,20.09859931,9.394950186137232,18.35,18.35,0.04,222.76,1.92,2.2276,100.0,2.260846797109437,5.11142824,3.173898234033348,8.47,8.47,-3.95,0.95,5.79,0.3405087,0.95,5.79,0.3405087,80.11282859296529,1.0,-14.83717616548144,1.1124073384025361,16.3443022773232,0.0,0.0,0.0
